,Output,AI vs DShareC,AI vs CShareD,F-Measure vs DShareC,F-Measure vs CShareD,Geometric Aggregtion vs DShareC,Geometric Aggregtion vs CShareD,AI vs RSI,AI vs F-Measure,CShareD vs Output,DShareC vs CShareD
MALI,312.0,0.41468298027207406,1.0,0.4199255943671778,0.9998294878745294,0.9409847761077494,0.5815660184120393,0.8424762016134489,0.9998294878745296,0.41468298027207406,0.4146829802720743
GAMBIA,299.0,0.4086983227208473,1.0,0.40987907179331556,0.999998029412985,0.9386874862134658,0.5773892915728638,0.7847285673724704,0.9999980294129848,0.4086983227208473,0.4086983227208474
FIJI,295.0,0.5845667009609327,1.0,0.5974533870648228,0.9996169099469355,0.9527719917477543,0.6247414588928504,0.887161238992384,0.9996169099469354,0.5845667009609326,0.5845667009609327
JAMAICA,290.0,0.1896880152723756,0.9999999999999999,0.2028022561067314,0.9995313173077207,0.9354056562631543,0.3242218035259361,0.8618087453026245,0.9995313173077207,0.18968801527237555,0.18968801527237558
SIERRA LEONE,268.0,0.445849043580526,0.9999999999999999,0.4473247949063614,0.9999972187755796,0.942847454793906,0.6228492949639411,0.8275835462285575,0.9999972187755796,0.4458490435805259,0.4458490435805259
TRINIDAD & TOBAGO,267.0,0.42973059115400275,1.0,0.4316849223118622,0.9999932114547726,0.9214452183598191,0.6329951862114693,0.897394128300449,0.9999932114547724,0.4297305911540029,0.4297305911540027
GABON,264.0,0.5899805709665783,1.0000000000000002,0.5920538459368375,0.999972877884836,0.9576346463768798,0.6339184772327776,0.815221222136448,0.9999728778848361,0.5899805709665785,0.5899805709665783
ANGOLA,259.0,0.3508420521876646,0.9999999999999999,0.35276452554436577,0.9999937111293065,0.9140735190595171,0.5881375778531601,0.9353025168612131,0.9999937111293068,0.3508420521876645,0.35084205218766457
TOGO,259.0,0.3582954521636532,0.9999999999999997,0.3730526010054403,0.9996311770261276,0.9543486527409644,0.4358092169294769,0.8738831078926969,0.9996311770261278,0.3582954521636534,0.3582954521636533
CONGO PEOPLES REP,247.0,0.6507910460362968,1.0000000000000002,0.6526533072462622,0.999975308294158,0.9602098724871657,0.6539118320797301,0.7004746183891127,0.9999753082941583,0.6507910460362968,0.6507910460362969
SOMALIA,238.0,0.33906380595129776,1.0,0.3440796812929265,0.9998580979143492,0.9399951072545364,0.49687286244251583,0.8527048050668512,0.9998580979143492,0.33906380595129776,0.3390638059512977
GRENADA,230.0,0.6747880393105697,1.0000000000000004,0.6841688595549057,0.9997596324399025,0.9450714411303812,0.7818018565204662,0.9173907201918071,0.9997596324399026,0.6747880393105696,0.6747880393105696
MONACO,229.0,0.42510270142915185,0.9999999999999998,0.42847344320634834,0.9999157834978957,0.9208799615583932,0.644186045078042,0.8856983024214403,0.9999157834978953,0.42510270142915163,0.42510270142915174
MAURITIUS,205.0,0.18703423699886418,1.0000000000000002,0.1981804475970645,0.9998230343454592,0.9481028587512167,0.2868188314369347,0.7787333031432073,0.9998230343454588,0.18703423699886415,0.18703423699886418
NORTH KOREA,193.0,0.7779668068075708,0.9999999999999998,0.7785195910909497,0.999999409820706,0.9517238284840346,0.7431691137319149,0.7990089507209381,0.999999409820706,0.7779668068075708,0.7779668068075707
PAPUA NEW GUINEA,186.0,0.4834362134284408,0.9999999999999998,0.488324315185386,0.9998984802289593,0.9227537865000024,0.6543152423286381,0.9214799861631658,0.9998984802289591,0.4834362134284407,0.4834362134284406
TAJIKISTAN,179.0,0.6897860225183056,1.0000000000000002,0.6942585373631971,0.9999425607370113,0.9559868733504587,0.6351035609373056,0.804294124512766,0.9999425607370114,0.6897860225183055,0.6897860225183053
NIGER,163.0,0.47045981451214325,1.0,0.47127705618545057,0.9999987039018539,0.9111276097561846,0.6850704771701875,0.9201184256740554,0.9999987039018539,0.4704598145121432,0.470459814512143
BARBADOS,151.0,0.3577553477356613,0.9999999999999999,0.3634753149662974,0.9998853357691649,0.9209972135220373,0.552841243791299,0.9216706268988016,0.9998853357691646,0.35775534773566137,0.3577553477356612
GREENLAND,149.0,0.8902730296050618,1.0000000000000002,0.8931504182172192,0.9999607184579696,0.948435323630386,0.8609503931982588,0.8522612561530314,0.9999607184579697,0.8902730296050615,0.8902730296050618
GUINEA,146.0,0.3979218324722772,0.9999999999999997,0.40010369316242256,0.9999679285675067,0.9154772917669739,0.5624497875105812,0.7989363235551902,0.9999679285675067,0.39792183247227697,0.39792183247227697
LIBERIA,136.0,0.12594576265641116,1.0000000000000002,0.13069538560646585,0.9999632557112013,0.9170005543256186,0.26285767182147335,0.7111447947497427,0.9999632557112013,0.12594576265641125,0.12594576265641128
EL SALVADOR,127.0,0.3970134253684599,0.9999999999999999,0.39836467606404646,0.9999953577219978,0.9143944472704104,0.6223029485273903,0.9320682545958853,0.9999953577219979,0.3970134253684597,0.3970134253684598
SAINT KITTS & NEVIS,125.0,0.7957523411939108,0.9999999999999999,0.7964484815729059,0.9999989026628024,0.9262330872196858,0.7788005696420912,0.7879044493463885,0.9999989026628026,0.7957523411939109,0.7957523411939109
LIECHTENSTEIN,124.0,0.3870204173495022,1.0,0.38760451553598313,0.9999995321651334,0.9023169075307463,0.5964198057235248,0.8716161394991844,0.9999995321651335,0.38702041734950204,0.38702041734950227
HAITI,123.0,0.4610377255941,1.0,0.4615592441305434,0.9999992777457313,0.9240939860341294,0.5933679813714074,0.6991859862408069,0.9999992777457312,0.46103772559410006,0.4610377255941
SWAZILAND,117.0,0.5909088170761192,1.0,0.5913280730391474,0.9999997141753204,0.9450584703141502,0.6797465513022974,0.7937563484552087,0.9999997141753205,0.590908817076119,0.5909088170761192
BHUTAN,113.0,0.25713213328547574,1.0,0.26307783754602015,0.9999186099758469,0.9325040050911021,0.39976964778987056,0.8875734522222294,0.9999186099758471,0.2571321332854757,0.25713213328547574
CHAD,109.0,0.4521367770774025,1.0,0.45279216654733573,0.9999991481850891,0.9169431508664703,0.647343014649529,0.9228200211523573,0.9999991481850888,0.45213677707740263,0.45213677707740263
LESOTHO,108.0,0.46108682139766693,1.0,0.465630038296774,0.9999513167764355,0.9468655419887158,0.5496520114760884,0.7935195876941251,0.9999513167764353,0.4610868213976671,0.4610868213976672
NEW CALEDONIA,108.0,0.8820975659611181,0.9999999999999999,0.8848635740145562,0.9999731628781913,0.9485263892856322,0.8791415855252792,0.891810103943197,0.999973162878191,0.8820975659611179,0.8820975659611178
GUYANA,106.0,0.23792335390494262,1.0000000000000002,0.24351593783851658,0.9999560339899709,0.9459454910316444,0.32066559292339814,0.7522003477445544,0.9999560339899707,0.2379233539049426,0.23792335390494262
NICARAGUA,103.0,0.39944352460761423,1.0,0.4000132308976324,0.9999995170068245,0.915654685371239,0.5903133813180371,0.764229317588884,0.9999995170068238,0.3994435246076143,0.39944352460761445
BURUNDI,96.0,0.31762424536475314,1.0000000000000002,0.32080456267572127,0.9999610642519194,0.9228264910502595,0.444100267207406,0.7969117835601376,0.9999610642519197,0.3176242453647531,0.31762424536475314
MALDIVES,94.0,0.9186114769955348,1.0000000000000002,0.9186786779366555,0.9999999715309416,0.946115115765982,0.827533404790696,0.8269084315159752,0.9999999715309414,0.9186114769955347,0.9186114769955347
NETHERLANDS ANTILLES,92.0,0.47468906129595284,1.0000000000000002,0.4755421008911558,0.9999989917198787,0.9235718408528436,0.6926677314230794,0.9394523830322548,0.9999989917198783,0.4746890612959527,0.4746890612959528
CENT AFR REPUBL,91.0,0.43142077076950963,0.9999999999999999,0.4344653696305476,0.9999708122567934,0.9352671688229439,0.48174694291701076,0.7616336221462771,0.999970812256793,0.4314207707695096,0.4314207707695095
BAHAMAS,87.0,0.524657658613987,1.0000000000000002,0.5281074527205274,0.999976181853047,0.9402671783326495,0.5968781710569457,0.8563527500234561,0.9999761818530472,0.524657658613987,0.5246576586139869
SEYCHELLES,84.0,0.9859707937690633,0.9999999999999999,0.9859783041600936,0.9999999975764267,0.9514640951186943,0.9209068962774299,0.8451554480559537,0.9999999975764264,0.9859707937690633,0.9859707937690634
MAURITANIA,82.0,0.8065219486992352,1.0,0.8068144486219717,0.9999998201411979,0.9531413398641062,0.7873464608134039,0.8750173091453962,0.999999820141198,0.8065219486992353,0.8065219486992353
ANDORRA,77.0,0.105288591879522,1.0000000000000002,0.10809453333704097,0.9999771496815733,0.9115579235899467,0.2119371364555058,0.7818733837200466,0.9999771496815735,0.10528859187952191,0.105288591879522
FRENCH GUIANA,72.0,0.47248461215988485,1.0,0.47552445082791145,0.9999772310253562,0.9367414136967718,0.5998027117104175,0.852594777736037,0.9999772310253563,0.47248461215988485,0.4724846121598848
BERMUDA,66.0,0.8057829423544692,1.0000000000000002,0.8059662547782438,0.999999869311017,0.9479814419251188,0.8155127194361025,0.8766490230797981,0.9999998693110165,0.8057829423544692,0.8057829423544692
SURINAME,66.0,0.6289695137713119,1.0,0.6292262741832398,0.9999998803644392,0.928599380873327,0.8296035007540187,0.938078764833965,0.9999998803644391,0.6289695137713122,0.6289695137713122
SOUTH SUDAN,66.0,0.3815474209715098,0.9999999999999999,0.38414566150307744,0.9999809461957014,0.9312366138498528,0.5028792575527038,0.8024838742493015,0.9999809461957013,0.38154742097150973,0.3815474209715098
CAPE VERDE,62.0,0.8479163820029925,1.0,0.8481730227123968,0.9999998124082472,0.940896474249929,0.8501610250532928,0.9045051158186492,0.999999812408247,0.8479163820029924,0.8479163820029926
ANTIGUA & BARBUDA,59.0,0.5125856404849022,0.9999999999999999,0.513021554550754,0.999999816006932,0.9128519576870152,0.7367026386464849,0.9297455680169784,0.9999998160069318,0.5125856404849023,0.5125856404849023
GUINEA BISSAU,53.0,0.8752594105598925,0.9999999999999999,0.8753507663220054,0.9999999710312616,0.9387076864356501,0.7443633169125081,0.6663743689265819,0.9999999710312609,0.8752594105598932,0.8752594105598931
SAMOA,52.0,0.49979970986345956,0.9999999999999999,0.5000162142073443,0.9999999132041811,0.9179473977426698,0.7371681779868647,0.9257043348406279,0.9999999132041812,0.49979970986345995,0.4997997098634598
TIMOR-LESTE,50.0,0.3837912300081056,1.0000000000000002,0.3841136089997152,0.9999998186155303,0.9109871673433718,0.6071838648280689,0.918004620700257,0.9999998186155303,0.3837912300081058,0.3837912300081058
VATICAN,49.0,0.9454244711935779,1.0000000000000002,0.9454794855179529,0.9999999837487853,0.9299641239793942,0.7831367678786579,0.6089085987891504,0.9999999837487855,0.9454244711935778,0.9454244711935779
BELIZE,48.0,0.3964878827884314,0.9999999999999998,0.39973887166365496,0.9999891982042135,0.9426274029012163,0.48213187039769556,0.7624152108869084,0.9999891982042136,0.3964878827884313,0.3964878827884313
SAN MARINO,48.0,0.1293199705124431,1.0,0.13103544409382312,0.9999962442607077,0.9196786053869516,0.26097912315735833,0.7078130541075084,0.9999962442607077,0.12931997051244304,0.12931997051244304
ERITREA,46.0,0.60682808013151,1.0,0.6070082345501944,0.9999999507571097,0.9220956844659881,0.7853885559931757,0.9315509693726965,0.9999999507571098,0.60682808013151,0.60682808013151
SAO TOME & PRINCIPE,40.0,0.883723767221347,1.0000000000000002,0.8838030153148807,0.999999971338416,0.9517177559481377,0.857556265287195,0.8727733680443384,0.9999999713384158,0.8837237672213473,0.883723767221347
DJIBOUTI,39.0,0.7627314563909414,1.0,0.7628471819451316,0.9999999660290119,0.9335743185186295,0.779494114885889,0.8395558448007888,0.9999999660290116,0.7627314563909411,0.7627314563909411
SOLOMON ISLANDS,35.0,0.2600785474876518,1.0,0.262172548241569,0.9999960940377145,0.9552852062124743,0.3907638530711881,0.7225311566098875,0.9999960940377143,0.2600785474876517,0.2600785474876517
COMOROS,35.0,0.5774764927203527,1.0000000000000002,0.5777436333115417,0.9999998826418572,0.9459636710521371,0.6809090102453033,0.8745683692719001,0.9999998826418576,0.5774764927203526,0.5774764927203526
VANUATU,34.0,0.8933072070334305,0.9999999999999999,0.8933689535207211,0.9999999845639181,0.9682672011558827,0.8986303627303042,0.9392127864299785,0.9999999845639184,0.8933072070334304,0.8933072070334303
DOMINICA,28.0,0.49983024184199987,1.0000000000000002,0.5000326970599718,0.9999999327072671,0.9134787480513099,0.7606658677631138,0.9621728883674832,0.999999932707267,0.4998302418419998,0.4998302418419999
TONGA,24.0,0.7986599435240392,1.0000000000000002,0.798686077838147,0.9999999973492625,0.9404664278360529,0.770062674502672,0.8015664397671076,0.9999999973492625,0.7986599435240391,0.7986599435240392
PALAU,24.0,0.8661541079517249,1.0000000000000002,0.866203589081677,0.9999999856002816,0.964962329580012,0.8520562895674583,0.9216049872095998,0.9999999856002815,0.8661541079517249,0.8661541079517248
MICRONESIA,17.0,0.6869327733895321,1.0000000000000002,0.6869590009280557,0.9999999992811208,0.9662142089729551,0.818714769820358,0.9315908679137831,0.999999999281121,0.6869327733895322,0.6869327733895322
SAINT VINCENT & GRENADINES,13.0,0.46204022436451514,0.9999999999999998,0.4621054522283555,0.9999999913900706,0.939266327560321,0.7180085866055297,0.9285407473846031,0.9999999913900703,0.462040224364515,0.4620402243645151
TURKMENISTAN,13.0,0.5594973495008453,1.0,0.5595376565635543,0.9999999968923781,0.9326354735205863,0.727289513397106,0.9009640571551103,0.9999999968923783,0.5594973495008452,0.5594973495008454
KIRIBATI,11.0,0.7053001538670306,1.0000000000000004,0.7053353868844302,0.9999999975386483,0.9808556854114839,0.708766407642865,0.7992383643296497,0.9999999975386483,0.7053001538670307,0.7053001538670305
EQUATORIAL GUINEA,11.0,0.29011836772334293,0.9999999999999998,0.2901918665736241,0.9999999934456065,0.9144478085378788,0.5680460385363852,0.8704276333012037,0.9999999934456061,0.290118367723343,0.290118367723343
SAINT LUCIA,10.0,0.6211887477231851,1.0,0.6212364405679425,0.9999999977550373,0.9393348348574702,0.8222160787332362,0.9655087888802434,0.999999997755037,0.6211887477231849,0.6211887477231851
COOK ISLANDS,6.0,0.7704783477940406,1.0000000000000002,0.7705220937464765,0.9999999973832425,0.9849137389384374,0.8363405648242835,0.9051827018386066,0.9999999973832429,0.7704783477940407,0.7704783477940408
SAINT-MARTIN,5.0,0.5817315527723188,1.0000000000000002,0.5817467434553183,0.9999999994930516,0.9999865603040304,0.5858811614826366,0.8217460182391509,0.9999999994930517,0.5817315527723187,0.5817315527723187
MARSHALL ISLANDS,5.0,0.5961682611186274,0.9999999999999999,0.596182963944649,0.9999999993840243,0.9802232004211673,0.7276850230309504,0.895238217077041,0.9999999993840244,0.5961682611186272,0.5961682611186274
NIUE,5.0,0.9049002648322684,1.0,0.9049023136689379,0.9999999999800513,0.9708584623008253,0.8146888041780681,0.8466286631482325,0.9999999999800513,0.9049002648322685,0.9049002648322685
SERBIA & MONTENEGRO,4.0,0.5801634309921037,1.0,0.5801759593990937,0.9999999998817002,0.9777792835019026,0.7380211407303942,0.9281972771932034,0.9999999998817002,0.5801634309921038,0.5801634309921038
TUVALU,3.0,0.8687063667417767,1.0,0.868709386584571,0.9999999999768626,0.9999987170363066,0.8694972120436579,0.9195444830088514,0.9999999999768627,0.868706366741777,0.8687063667417767
FRENCH POLYNESIA,2.0,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0,1.0
NAURU,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0
USSR,,,,,,,,,,,
YUGOSLAVIA,,,,,,,,,,,
CZECHOSLOVAKIA,,,,,,,,,,,
GERMANY (GER DEM REP),,,,,,,,,,,
SENEGAMBIA,,,,,,,,,,,
W IND ASSOC ST,,,,,,,,,,,
GUADELOUPE,,,,,,,,,,,
AMERICAN SAMOA,,,,,,,,,,,
